日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-07-17,100.06,100.131,100.174,100.06,1185932,11874872790.94,0.11,0.09,0.09,63.73
2025-07-18,100.21,100.26,100.28,100.21,1281586,12849134889.908,0.07,0.13,0.129,68.87
2025-07-21,100.289,100.225,100.35,100.168,1434364,14372284892.201,0.18,-0.03,-0.035,77.08
2025-07-22,100.23,100.178,100.253,100.178,1153500,11560426427.173,0.07,-0.05,-0.047,61.99
2025-07-23,100.155,100.079,100.155,99.998,1402718,14031630506.994,0.16,-0.1,-0.099,75.38
2025-07-24,100.079,99.94,100.08,99.931,1126035,11256939147.795,0.15,-0.14,-0.139,60.51
2025-07-25,99.93,99.85,99.93,99.843,671828,6710911543.559,0.09,-0.09,-0.09,36.1
2025-07-28,99.902,99.866,99.906,99.86,1030446,10291261471.474,0.05,0.02,0.016,55.38
2025-07-29,99.83,99.754,99.843,99.745,313242,3125664177.803,0.1,-0.11,-0.112,16.83
2025-07-30,99.709,99.725,99.758,99.674,448280,4468895770.002,0.08,-0.03,-0.029,24.09
2025-07-31,99.722,99.894,99.923,99.722,730770,7297558363.693,0.2,0.17,0.169,39.27
2025-08-01,99.9,99.97,100.153,99.804,1290386,12889715764.88,0.35,0.08,0.076,69.34
2025-08-04,100.01,100.002,100.08,99.999,763690,7642144464.883,0.08,0.03,0.032,41.04
2025-08-05,99.988,100.005,100.02,99.95,1488044,14878976273.477,0.07,0.0,0.003,79.97
2025-08-06,100.002,100.043,100.065,99.996,984938,9854800410.579,0.07,0.04,0.038,52.93
2025-08-07,100.113,100.124,100.128,100.049,434564,4350510702.296,0.08,0.08,0.081,23.35
2025-08-08,100.124,100.119,100.137,100.085,793418,7944141484.087,0.05,0.0,-0.005,42.64
2025-08-11,100.119,99.986,100.119,99.986,118405,1184100783.455,0.13,-0.13,-0.133,6.36
2025-08-12,99.97,99.909,100.015,99.89,556840,5562602143.908,0.13,-0.08,-0.077,29.92
2025-08-13,99.89,99.921,99.921,99.831,1179618,11784708581.494,0.09,0.01,0.012,63.39
2025-08-14,99.893,99.878,99.9,99.823,857578,8561143675.351,0.08,-0.04,-0.043,46.09
2025-08-15,99.875,99.88,99.915,99.873,913436,9125881296.611,0.04,0.0,0.002,49.09
