日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-12,0.975,0.993,1.001,0.975,1043040,103421724.666,2.65,1.12,0.011,21.32
2025-12-15,0.983,0.976,0.992,0.973,327427,32173661.961,1.91,-1.71,-0.017,6.69
2025-12-16,0.969,0.952,0.976,0.948,362363,34735192.057,2.87,-2.46,-0.024,7.41
2025-12-17,0.952,0.986,0.986,0.952,448835,43573636.183,3.57,3.57,0.034,9.17
2025-12-18,0.975,0.973,0.983,0.972,284529,27807846.33,1.12,-1.32,-0.013,5.82
2025-12-19,0.976,0.973,0.986,0.969,259658,25373515.099,1.75,0.0,0.0,5.31
2025-12-22,0.975,0.992,0.995,0.975,382287,37841312.482,2.06,1.95,0.019,7.81
2025-12-23,0.992,0.994,1.002,0.989,278084,27700066.1,1.31,0.2,0.002,5.68
2025-12-24,0.994,1.002,1.003,0.988,503750,50291469.339,1.51,0.8,0.008,10.3
2025-12-25,0.997,1.009,1.011,0.994,723384,72855407.553,1.7,0.7,0.007,14.79
2025-12-26,1.006,1.004,1.012,0.998,302214,30412336.606,1.39,-0.5,-0.005,6.18
2025-12-29,1.01,1.008,1.02,1.004,557500,56542593.355,1.59,0.4,0.004,11.39
2025-12-30,1.005,1.021,1.026,1.003,565725,57752514.556,2.28,1.29,0.013,11.56
2025-12-31,1.024,1.018,1.029,1.013,333062,33930516.841,1.57,-0.29,-0.003,6.81
2026-01-05,1.022,1.054,1.059,1.021,672717,70302727.345,3.73,3.54,0.036,13.75
2026-01-06,1.056,1.065,1.066,1.041,498713,52601037.797,2.37,1.04,0.011,10.19
2026-01-07,1.069,1.069,1.08,1.057,639221,68250904.754,2.16,0.38,0.004,13.07
2026-01-08,1.068,1.067,1.082,1.061,376027,40287935.462,1.96,-0.19,-0.002,7.69
2026-01-09,1.056,1.11,1.11,1.056,657921,71348983.346,5.06,4.03,0.043,13.45
2026-01-12,1.177,1.19,1.19,1.11,2580422,295761069.981,7.21,7.21,0.08,52.74
2026-01-13,1.2,1.139,1.215,1.13,2528468,294962133.364,7.14,-4.29,-0.051,51.68
